Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
ci.colton.ca.us,,,,Local,,California,"City of Colton, CA website -- Note added 3/13/15 15:14",http://ci.colton.ca.us/,6/6/13 18:08
ci.columbia-heights.mn.us,,,,Local,,Minnesota,"City of Columbia Heights, MN -- Note added 4/19/15 22:27",http://www.ci.columbia-heights.mn.us/,6/6/13 18:09
ci.columbus.mn.us,,,,Local,,Minnesota,City of Columbus MN -- Note added 4/19/15 22:28,http://www.ci.columbus.mn.us/,6/6/13 18:08
ci.commerce.ca.us,,,,Local,,California,"City of Commerce, CA -- Note added 3/13/15 15:20",http://ci.commerce.ca.us/,6/6/13 18:08
ci.concord.ca.us,,,,Local,,California,"City of Concord, CA website -- Note added 3/13/15 15:26",http://ci.concord.ca.us/,6/6/13 18:08
ci.copperas-cove.tx.us,,,,Local,,Texas,"City of Copperas-Cove, TX -- Note added 3/10/15 7:19",http://www.ci.copperas-cove.tx.us/,6/6/13 18:08
ci.cornelius.or.us,,,,Local,,Oregon,"City of Cornelius, OR -- Note added 6/20/14 9:33",http://www.ci.cornelius.or.us/,6/6/13 18:08
ci.corte-madera.ca.us,,,,Local,,California,"City of Corte Madera, CA website -- Note added 3/13/15 15:31",http://ci.corte-madera.ca.us/,6/6/13 18:08
ci.cotati.ca.us,,,,Local,,California,"City of Cotati, CA -- Note added 1/15/14 12:16",http://ci.cotati.ca.us/,6/6/13 18:08
ci.covina.ca.us,,,,Local,,California,"City of Covina, CA website -- Note added 3/13/15 15:50",http://ci.covina.ca.us/,6/6/13 18:08
ci.covington.wa.us,,,,Local,,Washington,"City of Covington, WA n  -- Note added 9/15/14 5:32",http://ci.covington.wa.us/,6/6/13 18:08
ci.craig.co.us,,,,Local,,Colorado,"City of Craig, CO -- Note added 7/11/14 5:29",http://ci.craig.co.us/,6/6/13 18:08
ci.crestwood.mo.us,,,,Local,,Missouri,"City of Crestwood, MO. -- Note added 9/30/15 14:44",http://www.cityofcrestwood.org/,6/6/13 18:08
ci.creswell.or.us,,,,Local,,Oregon,"City of Creswell, OR -- Note added 6/20/14 9:34",http://www.ci.creswell.or.us/,6/6/13 18:08
ci.crowley.tx.us,,,,Local,,Texas,"City of Crowley, TX -- Note added 3/10/15 7:20",http://ci.crowley.tx.us/,6/6/13 18:08
ci.cumberland.md.us,,,,Local,,Maryland,"City of Cumberland, MD -- Note added 8/26/13 18:24",#N/A,6/6/13 18:08
ci.cypress.ca.us,,,,Local,,California,"city of Cypress, CA website -- Note added 3/13/15 15:58",http://ci.cypress.ca.us/,6/6/13 18:08
ci.dallas.or.us,,,,Local,,Oregon,"City of Dallas, OR -- Note added 6/13/14 7:51",http://www.ci.dallas.or.us/,6/6/13 18:08
ci.dania-beach.fl.us,,,,Local,,Florida,The City of Dania Beach -- Note added 6/16/15 14:17,http://ci.dania-beach.fl.us/,6/6/13 18:08
ci.danville.ca.us,,,,Local,,California,"City of Danville, CA website -- Note added 3/13/15 16:07",http://www.danville.ca.gov/,6/6/13 18:08
ci.davidson.nc.us,,,,Local,,North Carolina,"davidson, nc -- Note added 9/11/15 19:13",http://ci.davidson.nc.us/,6/6/13 18:08
ci.dearborn-heights.mi.us,,,,Local,,Michigan,"dearborn heights, mi -- Note added 9/2/15 20:32",http://ci.dearborn-heights.mi.us/,6/6/13 18:08
ci.delavan.wi.us,,,,Local,,Wisconsin,"City of Delavan, WI -- Note added 7/25/14 5:35",http://ci.delavan.wi.us/,6/6/13 18:08
ci.delta-junction.ak.us,,,,Local,,Alaska,"City of Delta Junction, AK -- Note added 6/7/13 12:50",http://ci.delta-junction.ak.us/,6/6/13 18:08
ci.deltona.fl.us,,,,Local,,Florida,"The City of Deltona, FL -- Note added 6/16/15 14:18",http://ci.deltona.fl.us/Pages/index,6/6/13 18:08
ci.desoto.tx.us,,,,Local,,Texas,"City of DeSoto, TX -- Note added 3/23/15 6:36",http://ci.desoto.tx.us/,6/6/13 18:08
ci.diamond-bar.ca.us,,,,Local,,California,City of Diamond Bar website -- Note added 3/13/15 16:17,http://ci.diamond-bar.ca.us/,6/6/13 18:08
ci.dickinson.tx.us,,,,Local,,Texas,"City of Dickinson, TX -- Note added 3/23/15 6:37",http://www.ci.dickinson.tx.us/,6/6/13 18:08
ci.douglasville.ga.us,,,,Local,,Georgia,"City of Douglasville, Ga -- Note added 8/25/15 14:29",http://ci.douglasville.ga.us/,6/6/13 18:09
ci.dover.nh.us,,,,Local,,New Hampshire,"City of Dover, NH -- Note added 1/15/14 12:16",http://www.ci.dover.nh.us/,6/6/13 18:08
ci.dublin.ca.us,,,,Local,,California,"City of Dublin, CA website -- Note added 3/13/15 17:43",http://ci.dublin.ca.us/,6/6/13 18:08
ci.dumas.tx.us,,,,Local,,Texas,"City of Dumas, TX -- Note added 3/23/15 6:40",http://ci.dumas.tx.us/,6/6/13 18:08
ci.dunsmuir.ca.us,,,,Local,,California,"City of Dunsmuir, CA -- Note added 12/5/13 14:48",http://ci.dunsmuir.ca.us/,6/6/13 18:08
ci.dupont.wa.us,,,,Local,,Washington,"City of DuPont, WA -- Note added 4/7/14 18:00",http://www.ci.dupont.wa.us/,6/6/13 18:08
ci.durham.nc.us,,,,Local,,North Carolina,"durham, nc -- Note added 9/11/15 19:14",http://durhamnc.gov/,6/6/13 18:08
ci.durham.nh.us,,,,Local,,New Hampshire,"durham, nh -- Note added 8/28/15 18:42",http://www.ci.durham.nh.us/,6/6/13 18:08
ci.east-bethel.mn.us,,,,Local,,Minnesota,"City of East Bethel, MN -- Note added 3/21/14 19:09",http://www.ci.east-bethel.mn.us/,6/6/13 18:09
ci.east-palo-alto.ca.us,,,,Local,,California,"City of East Palo Alto, CA website -- Note added 3/13/15 17:56",http://www.ci.east-palo-alto.ca.us/,6/6/13 18:08
ci.eau-claire.wi.us,,,,Local,,Wisconsin,"City of Eau Claire, WI -- Note added 7/25/14 5:37",http://www.ci.eau-claire.wi.us/,6/6/13 18:08
ci.eden.nc.us,,,,Local,,North Carolina,"eden, nc -- Note added 9/11/15 19:14",#N/A,6/6/13 18:08
ci.edmonds.wa.us,,,,Local,,Washington,"City of Edmonds, WA -- Note added 1/15/14 12:17",http://www.ci.edmonds.wa.us/,6/6/13 18:08
ci.el-cajon.ca.us,,,,Local,,California,"City of El Cajon, CA website -- Note added 3/13/15 18:00",http://ci.el-cajon.ca.us/,6/6/13 18:08
ci.el-monte.ca.us,,,,Local,,California,"City of El Monte, CA website -- Note added 3/13/15 18:09",http://ci.el-monte.ca.us/,6/6/13 18:08
ci.ellensburg.wa.us,,,,Local,,Washington,"City of Ellensburg, WA -- Note added 9/15/14 5:33",http://ci.ellensburg.wa.us/,6/6/13 18:08
ci.emeryville.ca.us,,,,Local,,California,"City of Emeryville, CA website -- Note added 3/13/15 18:25",http://ci.emeryville.ca.us/,6/6/13 18:08
ci.emporia.va.us,,,,Local,,Virginia,"City of Emporia, VA -- Note added 5/30/14 14:06",http://www.ci.emporia.va.us/,6/6/13 18:08
ci.encinitas.ca.us,,,,Local,,California,"City of Encinitas, CA website -- Note added 3/13/15 18:45",http://www.ci.encinitas.ca.us/,6/6/13 18:08
ci.enm.mn.us,,,,Local,,Minnesota,"City of Elko New Market, MN -- Note added 12/5/13 18:36",http://www.ci.enm.mn.us/,6/6/13 18:08
ci.everett.wa.us,,,,Local,,Washington,"City of Everett, WA -- Note added 4/8/14 18:36",http://www.ci.everett.wa.us/,6/6/13 18:08
ci.everson.wa.us,,,,Local,,Washington,"City of Everson, WA -- Note added 8/26/13 18:30",http://ci.everson.wa.us/index.html,6/6/13 18:08
ci.excelsior.mn.us,,,,Local,,Minnesota,"City of Excelsior, MN -- Note added 4/19/15 22:30",http://www.ci.excelsior.mn.us/,6/6/13 18:09
ci.fairbanks.ak.us,,,,Local,,Alaska,"City of Fairbanks, AK -- Note added 6/7/13 12:53",http://ci.fairbanks.ak.us/,6/6/13 18:08
ci.fargo.nd.us,,,,Local,,North Dakota,"City of Fargo, ND -- Note added 7/19/13 17:36",http://ci.fargo.nd.us/,6/6/13 18:08
ci.farmington-hills.mi.us,,,,Local,,Michigan,"farmington hills, mi -- Note added 9/2/15 20:32",http://ci.farmington-hills.mi.us/Home.aspx,6/6/13 18:08
ci.ferndale.ca.us,,,,Local,,California,"City of Ferndale, CA -- Note added 3/13/15 19:58",http://ci.ferndale.ca.us,6/6/13 18:08
ci.ferndale.wa.us,,,,Local,,Washington,"City of Ferndale, WA -- Note added 1/15/14 12:25",http://www.ci.ferndale.wa.us/,6/6/13 18:08
ci.firebaugh.ca.us,,,,Local,,California,"Town of Firebaugh, CA website -- Note added 3/13/15 20:25",http://ci.firebaugh.ca.us,6/6/13 18:08
ci.fitchburg.ma.us,,,,Local,,Massachusetts,"City of Fitchburg, MA -- Note added 1/17/14 16:22",http://ci.fitchburg.ma.us/,6/6/13 18:08
ci.floodwood.mn.us,,,,Local,,Minnesota,"City of Floodwood, MN -- Note added 11/18/13 19:55",http://www.ci.floodwood.mn.us/,6/6/13 18:09
ci.florence.al.us,,,,Local,,Alabama,"City of Florence, AL -- Note added 6/12/13 17:29",http://www.florenceal.org/,6/6/13 18:08
ci.florence.or.us,,,,Local,,Oregon,"City of Florence, OR -- Note added 6/13/14 7:52",http://www.ci.florence.or.us/,6/6/13 18:08
ci.flowood.ms.us,,,,Local,,Mississippi,"City of Flowood, MS -- Note added 7/8/14 13:12",http://www.ci.flowood.ms.us/,6/6/13 18:08
ci.fraser.mi.us,,,,Local,,Michigan,"City of Fraser, MI -- Note added 3/21/14 19:14",http://www.ci.fraser.mi.us/,6/6/13 18:09
ci.friendswood.tx.us,,,,Local,,Texas,"City of Friendswood, TX -- Note added 12/5/13 19:02",http://www.ci.friendswood.tx.us/,6/6/13 18:08
ci.frisco.tx.us,,,,Local,,Texas,"City of Frisco, TX -- Note added 8/26/13 18:45",http://ci.frisco.tx.us/newsite/Pages/default.aspx,6/6/13 18:08
ci.fullerton.ca.us,,,,Local,,California,"City of Fullerton, CA website -- Note added 3/13/15 20:16",http://ci.fullerton.ca.us,6/6/13 18:08
ci.galt.ca.us,,,,Local,,California,"City of Galt, CA -- Note added 11/20/13 19:03",http://www.ci.galt.ca.us/,6/6/13 18:08
ci.garden-grove.ca.us,,,,Local,,California,"City of Garden Grove, CA website -- Note added 3/13/15 21:47",http://www.ci.garden-grove.ca.us/,6/6/13 18:08
ci.garden-ridge.tx.us,,,,Local,,Texas,"City of Garden Ridge, TX -- Note added 3/23/15 6:43",http://ci.garden-ridge.tx.us/,6/6/13 18:08
ci.gardena.ca.us,,,,Local,,California,"City of Gardena, CA website -- Note added 3/13/15 21:50",http://ci.gardena.ca.us/,6/6/13 18:08
ci.garibaldi.or.us,,,,Local,,Oregon,"City of Garibaldi, OR -- Note added 6/20/14 9:34",http://ci.garibaldi.or.us/,6/6/13 18:08
ci.garland.tx.us,,,,Local,,Texas,"City of Garland, TX -- Note added 8/26/13 18:46",http://www.garlandtx.gov/,6/6/13 18:08
ci.gatesville.tx.us,,,,Local,,Texas,"City of Gatesville, TX -- Note added 3/23/15 6:45",http://www.ci.gatesville.tx.us/,6/6/13 18:08
ci.george.wa.us,,,,Local,,Washington,"City of George, WA -- Note added 9/15/14 5:35",http://ci.george.wa.us/,6/6/13 18:08
ci.gillett.wi.us,,,,Local,,Wisconsin,"City of Gillett, WI -- Note added 7/25/14 5:39",http://ci.gillett.wi.us/,6/6/13 18:08
ci.gillette.wy.us,,,,Local,,Wyoming,"City of Gilette, WY -- Note added 6/7/13 15:08",http://www.gillettewy.gov/,6/6/13 18:08
ci.gladstone.or.us,,,,Local,,Oregon,"City of Gladstone, OR -- Note added 6/20/14 9:34",http://ci.gladstone.or.us/,6/6/13 18:08
ci.glendale.ca.us,,,,Local,,California,"City of Glendale, CA -- Note added 8/26/13 18:51",#N/A,6/6/13 18:08
ci.glendora.ca.us,,,,Local,,California,"City of Glendora, CA -- Note added 3/20/14 18:09",http://ci.glendora.ca.us/,6/6/13 18:08
ci.glenwood-springs.co.us,,,,Local,,Colorado,"City of Glenwood Springs, CO -- Note added 7/11/14 5:36",http://ci.glenwood-springs.co.us/,6/6/13 18:08
ci.goldendale.wa.us,,,,Local,,Washington,"City of Goldendale, WA -- Note added 9/15/14 5:38",http://ci.goldendale.wa.us/,6/6/13 18:08
ci.goldsboro.nc.us,,,,Local,,North Carolina,"City of Goldsboro, NC -- Note added 12/5/13 14:49",http://ci.goldsboro.nc.us/,6/6/13 18:08
ci.gonzales.ca.us,,,,Local,,California,"City of Gonzales, CA -- Note added 8/26/13 18:52",http://www.ci.gonzales.ca.us/,6/6/13 18:08
ci.goodyear.az.us,,,,Local,,Arizona,"City of Goodyear, AZ -- Note added 12/11/13 13:59",http://ci.goodyear.az.us/,6/6/13 18:08
ci.grand-marais.mn.us,,,,Local,,Minnesota,"City of Grand Marais, MN -- Note added 11/10/15 18:10",http://www.ci.grand-marais.mn.us/,11/10/15 18:10
ci.granite-falls.wa.us,,,,Local,,Washington,"City of Granite Falls, WA -- Note added 9/15/14 5:39",http://ci.granite-falls.wa.us/,6/6/13 18:08
ci.grapevine.tx.us,,,,Local,,Texas,"City of Grapevine, TX -- Note added 3/23/15 6:47",http://www.grapevinetexas.gov/,6/6/13 18:09
ci.greenacres.fl.us,,,,Local,,Florida,"The City of Greenacres, FL -- Note added 6/16/15 14:19",http://ci.greenacres.fl.us/,6/6/13 18:08
ci.greenfield.ca.us,,,,Local,,California,"City of Greenfield, CA website -- Note added 3/13/15 22:08",http://ci.greenfield.ca.us/,6/6/13 18:08
ci.greenfield.mn.us,,,,Local,,Minnesota,"City of Greenfield, MN -- Note added 11/19/13 13:05",http://www.ci.greenfield.mn.us/,6/6/13 18:09
ci.greenfield.wi.us,,,,Local,,Wisconsin,"City of Greenfield, WI -- Note added 4/2/14 12:26",http://www.ci.greenfield.wi.us/,6/6/13 18:08
ci.greenville.tx.us,,,,Local,,Texas,"City of Greenville, TX -- Note added 3/23/15 6:48",http://www.ci.greenville.tx.us/,6/6/13 18:08
ci.grottoes.va.us,,,,Local,,Virginia,"Town of Grottoes, VA -- Note added 5/30/14 14:07",http://www.ci.grottoes.va.us/,6/6/13 18:08
ci.guadalupe.ca.us,,,,Local,,California,"City of Guadalupe, CA website -- Note added 3/13/15 22:15",http://ci.guadalupe.ca.us/,6/6/13 18:08
ci.half-moon-bay.ca.us,,,,Local,,California,"City of Half Moon Bay, CA -- Note added 1/15/14 12:26",http://ci.half-moon-bay.ca.us/,6/6/13 18:08
ci.hamilton.tx.us,,,,Local,,Texas,"City of Hamilton, TX -- Note added 3/23/15 6:49",http://ci.hamilton.tx.us/,6/6/13 18:08
ci.hanford.ca.us,,,,Local,,California,"Must place www in front to get to correct webite. City of Hanford, CA website. -- Note added 3/13/15 22:25",http://www.ci.hanford.ca.us/,6/6/13 18:08
ci.harker-heights.tx.us,,,,Local,,Texas,"City of Harker Heights, TX -- Note added 3/23/15 6:50",http://www.ci.harker-heights.tx.us/,6/6/13 18:08
ci.harrisburg.or.us,,,,Local,,Oregon,"City of Harrisburg, OR -- Note added 6/13/14 7:57",http://ci.harrisburg.or.us/,6/6/13 18:08
ci.harrisonburg.va.us,,,,Local,,Virginia,"City of Harrisonburg, VA -- Note added 5/30/14 14:08",http://ci.harrisonburg.va.us/,6/6/13 18:08
ci.harrisonville.mo.us,,,,Local,,Missouri,"City of Harrisonville, MO -- Note added 3/20/14 18:11",http://ci.harrisonville.mo.us/,6/6/13 18:08
ci.hartford.wi.us,,,,Local,,Wisconsin,"City of Hartford, WI -- Note added 7/25/14 5:40",http://ci.hartford.wi.us/,6/6/13 18:08
ci.haverhill.ma.us,,,,Local,,Massachusetts,"Haverhill, MA -- Note added 8/26/15 15:49",http://ci.haverhill.ma.us/,6/6/13 18:08
ci.havre.mt.us,,,,Local,,Montana,"City of Havre, MT -- Note added 11/22/13 12:43",http://ci.havre.mt.us/,6/6/13 18:08
ci.hayward.ca.us,,,,Local,,California,"City of Hayward, CA website. -- Note added 3/16/15 20:42",http://ci.hayward.ca.us/,6/6/13 18:08
ci.healdsburg.ca.us,,,,Local,,California,"City of Healdsburg, CA website -- Note added 3/16/15 20:46",http://ci.healdsburg.ca.us/,6/6/13 18:08
ci.heber.ut.us,,,,Local,,Utah,"Heber City, UT -- Note added 8/19/14 5:07",http://ci.heber.ut.us/,6/6/13 18:08
ci.henderson.nc.us,,,,Local,,North Carolina,"henderson, nc -- Note added 9/11/15 19:15",http://ci.henderson.nc.us/,6/6/13 18:08
ci.hercules.ca.us,,,,Local,,California,"City of Hercules, CA website -- Note added 3/16/15 20:56",http://www.ci.hercules.ca.us/,6/6/13 18:08
ci.highland-beach.fl.us,,,,Local,,Florida,"Highland Beach, FL -- Note added 6/16/15 14:20",http://ci.highland-beach.fl.us/,6/6/13 18:09
ci.highland.ca.us,,,,Local,,California,"City of Highland, CA website. -- Note added 3/16/15 21:07",http://ci.highland.ca.us/,6/6/13 18:08
ci.hillsborough.nc.us,,,,Local,,North Carolina,"hillsborough, nc -- Note added 9/11/15 19:15",http://www.ci.hillsborough.nc.us/,6/6/13 18:08
ci.holbrook.az.us,,,,Local,,Arizona,"City of Holbrook, AZ -- Note added 12/11/13 14:15",http://www.ci.holbrook.az.us/,6/6/13 18:08
ci.homestead.fl.us,,,,Local,,Florida,"The City of Homestead, FL -- Note added 6/16/15 14:21",http://ci.homestead.fl.us/,6/6/13 18:08
ci.hood-river.or.us,,,,Local,,Oregon,"City of Hood River, OR -- Note added 3/20/14 18:11",http://ci.hood-river.or.us/,6/6/13 18:08
ci.horicon.wi.us,,,,Local,,Wisconsin,City of Horicon (WI) Police Department -- Note added 6/12/13 17:44,#N/A,6/12/13 17:43
ci.hudson.nc.us,,,,Local,,North Carolina,"Town of Hudson, NC -- Note added 3/20/14 18:12",http://www.ci.hudson.nc.us/,6/6/13 18:08
ci.hudson.wi.us,,,,Local,,Wisconsin,"City of Hudson, WI -- Note added 7/25/14 5:41",http://ci.hudson.wi.us/,6/6/13 18:08
ci.hurst.tx.us,,,,Local,,Texas,"City of Hurst, TX -- Note added 3/23/15 6:51",http://www.hursttx.gov/,6/6/13 18:08
ci.independence.mo.us,,,,Local,,Missouri,"City of Independence, MO. -- Note added 9/30/15 14:48",http://www.ci.independence.mo.us/,6/6/13 18:08
ci.independence.or.us,,,,Local,,Oregon,"City of Independence, OR -- Note added 6/13/14 7:58",http://www.ci.independence.or.us/,6/6/13 18:08
ci.international-falls.mn.us,,,,Local,,Minnesota,"City of International Falls, MN -- Note added 4/19/15 22:32",http://www.ci.international-falls.mn.us/,6/6/13 18:09
ci.inver-grove-heights.mn.us,,,,Local,,Minnesota,"City of Inver Grove Heights, MN -- Note added 4/19/15 22:33",http://www.ci.inver-grove-heights.mn.us/,6/6/13 18:09
ci.ionia.mi.us,,,,Local,,Michigan,"ionia, mi -- Note added 9/2/15 20:33",http://www.ci.ionia.mi.us/,6/6/13 18:09
ci.irving.tx.us,,,,Local,,Texas,"City of Irving, TX -- Note added 3/23/15 6:52",http://cityofirving.org/,6/6/13 18:08
ci.irwindale.ca.us,,,,Local,,California,"City of Irwindale,CA website -- Note added 3/16/15 21:13",http://ci.irwindale.ca.us/,6/6/13 18:08
ci.issaquah.wa.us,,,,Local,,Washington,"City of Issaquah, WA -- Note added 9/15/14 5:40",http://ci.issaquah.wa.us/,6/6/13 18:08
ci.jackson.ca.us,,,,Local,,California,"City of Jackson, CA website -- Note added 3/16/15 21:20",http://ci.jackson.ca.us/,6/6/13 18:08
ci.janesville.wi.us,,,,Local,,Wisconsin,"City of Janesville, WI -- Note added 7/25/14 5:42",http://www.ci.janesville.wi.us/index.aspx?page=9,6/6/13 18:08
ci.jerome.id.us,,,,Local,,Idaho,"City of Jerome, ID -- Note added 7/5/13 18:31",http://www.ci.jerome.id.us/,6/6/13 18:08
ci.kearney.mo.us,,,,Local,,Missouri,"City of Kearney, MO. -- Note added 9/30/15 14:54",http://ci.kearney.mo.us/,6/6/13 18:08
ci.keene.nh.us,,,,Local,,New Hampshire,"keene, nh -- Note added 8/28/15 18:43",http://ci.keene.nh.us/,6/6/13 18:08
ci.kenai.ak.us,,,,Local,,Alaska,"City of Kenai, AK -- Note added 6/20/14 19:53",http://www.ci.kenai.ak.us/,6/6/13 18:08
ci.king.nc.us,,,,Local,,North Carolina,"king, nc -- Note added 9/11/15 19:18",http://www.ci.king.nc.us/,6/6/13 18:08
ci.kingston.ny.us,,,,Local,,New York,"The City of Kingston, NY -- Note added 6/17/15 17:22",http://kingston-ny.gov/,6/6/13 18:08
ci.kinston.nc.us,,,,Local,,North Carolina,"kinston, nc -- Note added 9/11/15 19:19",http://www.ci.kinston.nc.us/,6/6/13 18:08
ci.klamath-falls.or.us,,,,Local,,Oregon,"City of Klamath Falls, OR -- Note added 6/20/14 9:35",http://ci.klamath-falls.or.us/,6/6/13 18:08
ci.krum.tx.us,,,,Local,,Texas,"City of Krum, TX -- Note added 6/1/15 6:03",http://ci.krum.tx.us/,6/6/13 18:08
ci.la-porte.tx.us,,,,Local,,Texas,"City of La Porte, TX -- Note added 6/1/15 6:04",http://ci.la-porte.tx.us/,6/6/13 18:08
ci.la-verne.ca.us,,,,Local,,California,"City of La Verne, CA -- Note added 3/20/14 18:13",http://www.ci.la-verne.ca.us/,6/6/13 18:08
ci.la-vista.ne.us,,,,Local,,Nebraska,"City of La Vista, NE -- Note added 7/5/13 19:03",http://ci.la-vista.ne.us/,6/6/13 18:09
ci.lacenter.wa.us,,,,Local,,Washington,"City of La Center, WA -- Note added 9/15/14 5:41",http://ci.lacenter.wa.us/,6/6/13 18:08
ci.lacey.wa.us,,,,Local,,Washington,"City of Lacey, WA -- Note added 9/15/14 5:42",http://ci.lacey.wa.us/,6/6/13 18:08
ci.lafayette.ca.us,,,,Local,,California,"City of Lafayette, CA website -- Note added 3/16/15 21:31",http://ci.lafayette.ca.us/,6/6/13 18:08
ci.laguna-hills.ca.us,,,,Local,,California,"City of Laguna Hills, CA website -- Note added 3/16/15 21:41",http://ci.laguna-hills.ca.us/,6/6/13 18:08
ci.lake-city.mn.us,,,,Local,,Minnesota,"City of Lake City, MN -- Note added 4/19/15 22:34",http://www.ci.lake-city.mn.us/,6/6/13 18:08
ci.lake-mills.wi.us,,,,Local,,Wisconsin,"City of Lake Mills, WI -- Note added 4/2/14 12:27",http://www.ci.lake-mills.wi.us/,6/6/13 18:08
ci.lake-stevens.wa.us,,,,Local,,Washington,"City of Lake Stevens, WA -- Note added 9/15/14 5:43",http://ci.lake-stevens.wa.us/,6/6/13 18:08
ci.lamesa.tx.us,,,,Local,,Texas,"City of Lamesa, TX -- Note added 6/1/15 6:05",http://ci.lamesa.tx.us/,6/6/13 18:08
ci.larkspur.ca.us,,,,Local,,California,"City of Larkspur, CA website -- Note added 3/16/15 21:48",http://ci.larkspur.ca.us/,6/6/13 18:08
ci.lathrop.ca.us,,,,Local,,California,"City of Lathrop, CA -- Note added 12/5/13 13:43",http://www.ci.lathrop.ca.us/default.aspx,6/6/13 18:08
ci.lawrence.ks.us,,,,Local,,Kansas,"City of Lawrence, KS -- Note added 1/3/14 16:41",http://www.lawrenceks.org/,1/3/14 16:40
ci.lebanon.or.us,,,,Local,,Oregon,"City of Lebanon, OR -- Note added 6/20/14 9:35",http://ci.lebanon.or.us/,6/6/13 18:08
ci.levelland.tx.us,,,,Local,,Texas,"City of Levelland, TX -- Note added 6/1/15 6:08",http://ci.levelland.tx.us/,6/6/13 18:08
ci.lewiston.me.us,,,,Local,,Maine,"lewiston, me -- Note added 8/27/15 18:07",http://www.ci.lewiston.me.us/,6/6/13 18:08
ci.lexington.va.us,,,,Local,,Virginia,"City of Lexington, VA -- Note added 5/30/14 14:29",http://www.ci.lexington.va.us/,6/6/13 18:08
ci.liberty.mo.us,,,,Local,,Missouri,"City of Liberty, MO. -- Note added 9/30/15 15:01",http://ci.liberty.mo.us/,6/6/13 18:08
