Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
bluffdale.com,,,,Local,,Utah,"City of Bluffdale, UT -- Note added 8/19/14 4:59",http://bluffdale.com/control.php,6/6/13 18:08
boardmantwp.com,,,,Local,,Ohio,"Boardman Township, Boardman, OH -- Note added 3/10/14 16:43",http://boardmantwp.com/,6/6/13 18:08
boilingspringlakes.com,,,,Local,,North Carolina,"boiling spring lakes, nc -- Note added 9/11/15 18:24",http://www.cityofbsl.org/,6/6/13 18:08
bolingbrook.com,,,,Local,,Illinois,"Village of Boilingbrook, IL -- Note added 7/1/14 19:19",http://www.bolingbrook.com/,6/6/13 18:08
bolton.govoffice.com,,,,Local,,Connecticut,"Town of Bolton, CT -- Note added 3/20/14 17:29",http://www.bolton.govoffice.com/,6/6/13 18:09
boltonnewyork.com,,,,Local,,New York,"Town of Bolton, NY -- Note added 6/6/13 18:08",http://www.boltonnewyork.com/,6/6/13 18:08
boltonvt.com,,,,Local,,Vermont,"Town of Bolton, VT -- Note added 8/13/14 5:27",http://boltonvt.com/,6/6/13 18:08
bonneausc.com,,,,Local,,South Carolina,"Town of Bonneau, SC -- Note added 8/18/14 16:46",#N/A,6/6/13 18:08
boonegov.com,,,,Local,,Iowa,"Boone, IA -- Note added 8/25/15 19:58",http://boonegov.com/,6/6/13 18:08
boontontownship.com,,,,Local,,New Jersey,"Township of Boonton, Morris County, NJ -- Note added 8/18/14 16:54",http://boontontownship.com/,6/6/13 18:08
bordentowntownship.com,,,,Local,,New Jersey,"bordentown township, NJ -- Note added 9/15/15 18:56",http://www.bordentowntownship.com/,6/6/13 18:08
borough-of-flemington-municipal-government.eggzack.com,,,,Local,,New Jersey,"Borough of Flemington, NJ -- Note added 1/15/14 12:18",http://borough-of-flemington-municipal-government.eggzack.com/,6/6/13 18:08
boroughofambler.com,,,,Local,,Pennsylvania,"Borough of Ambler, PA -- Note added 7/1/14 13:45",http://boroughofambler.com/,6/6/13 18:08
boroughofbridgeport.com,,,,Local,,Pennsylvania,"Borough of Bridgeport, PA -- Note added 7/1/14 13:51",http://boroughofbridgeport.com/,6/6/13 18:08
boroughofeastnewark.com,,,,Local,,New Jersey,"Borough of East Newark, NJ -- Note added 9/15/15 18:57",http://www.boroughofeastnewark.com/,6/6/13 18:08
boroughofmarietta.com,,,,Local,,Pennsylvania,"Borough of Marietta, PA -- Note added 7/1/14 13:55",http://boroughofmarietta.com,6/6/13 18:08
boroughofnorthvale.com,,,,Local,,New Jersey,"borough of northvale, NJ -- Note added 9/15/15 18:57",http://boroughofnorthvale.com/,6/6/13 18:08
boroughofpalmyra.com,,,,Local,,New Jersey,"borough of palmyra, NJ -- Note added 9/15/15 18:58",http://boroughofpalmyra.com/,6/6/13 18:08
boroughofroselle.com,,,,Local,,New Jersey,"borough of roselle, NJ -- Note added 9/15/15 18:58",http://www.boroughofroselle.com/,6/6/13 18:08
boroughwestmifflin.com,,,,Local,,Pennsylvania,"Borough of West Mifflin, PA -- Note added 8/26/13 16:30",http://www.westmifflinborough.com/,6/6/13 18:09
boscobelwisconsin.com/city,,,,Local,,Wisconsin,"City of Boscobel, WI -- Note added 4/1/14 14:07",http://www.boscobelwisconsin.com/city/index.html,6/6/13 18:08
bostonga.com,,,,Local,,Georgia,"Boston, Ga -- Note added 8/25/15 14:11",http://bostonga.com/,6/6/13 18:08
botco.homestead.com,,,,County,,North Dakota,"Bottineau County, ND -- Note added 7/18/13 12:53",http://botco.homestead.com/,6/6/13 18:08
bottineau.govoffice.com,,,,Local,,North Dakota,"City of Bottineau, ND -- Note added 7/18/13 12:54",http://www.bottineau.govoffice.com/,6/6/13 18:09
bow-nh.com,,,,Local,,New Hampshire,"bow, nh -- Note added 8/28/15 18:38",http://bow-nh.com/Pages/index,6/6/13 18:08
bowdoinham.com,,,,Local,,Maine,"bowdoinham, me -- Note added 8/27/15 17:59",http://www.bowdoinham.com/,6/6/13 18:08
bowdoinme.com,,,,Local,,Maine,"bowdoin, me -- Note added 8/27/15 17:59",http://bowdoinme.com/,6/6/13 18:08
bowdonnd.com,,,,Local,,North Dakota,"City of Bowdon, ND -- Note added 7/18/13 12:55",http://www.bowdonnd.com/,6/6/13 18:08
bowmannd.com/city,,,,Local,,North Dakota,"City of Bowman, ND -- Note added 7/18/13 17:22",http://bowmannd.com/city/,7/18/13 17:21
bowmannd.com/county,,,,County,,North Dakota,"Bowman County, ND -- Note added 7/18/13 17:21",http://bowmannd.com/county/,6/6/13 18:08
bradfordnh.com,,,,Local,,New Hampshire,The Bradford Business Association  -- Note added 8/28/15 18:38,http://www.bradfordnh.com/,6/6/13 18:08
bradfordpa.com,,,,Local,,Pennsylvania,"City of Bradford, PA -- Note added 7/1/14 17:56",http://bradfordpa.com,6/6/13 18:08
bradfordtwpmckeancnty.jimdo.com,,,,Local,,Pennsylvania,"Bradford Township, McKean County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
bradleybeachonline.com,,,,Local,,New Jersey,"bradley beach, NJ -- Note added 9/15/15 18:59",http://bradleybeachonline.com/,6/6/13 18:08
braham.com,,,,Local,,Minnesota,"City of Braham, MN -- Note added 3/24/15 1:54",http://www.braham.com/,6/6/13 18:08
braintreevt.com,,,,Local,,Vermont,"Town of Braintree, VT -- Note added 8/13/14 5:29",http://www.braintreevt.com/,6/6/13 18:08
brandon.govoffice.com,,,,Local,,South Dakota,"City of Brandon, SD -- Note added 3/20/14 17:37",http://www.brandon.govoffice.com/,6/6/13 18:09
brantleycountyga.blogspot.com,,,,County,,Georgia,"Brantley County, GA -- Note added 7/19/13 17:13",http://brantleycountyga.blogspot.com/,6/6/13 18:08
brantny.com,,,,Local,,New York,"Town of Brant, NY -- Note added 6/17/15 16:30",http://brantny.com/,6/6/13 18:08
brazoria-county.com,,,,County,,Texas,"Brazoria County, TX -- Note added 8/18/14 17:46",http://www.brazoria-county.com/,6/6/13 18:08
brentwoodboro.com,,,,Local,,Pennsylvania,"Borough of Brentwood, PA -- Note added 11/20/13 17:08",http://www.brentwoodboro.com/,6/6/13 18:08
brentwoodborough.com,,,,Local,,,"Borough of Brentwood, PA -- Note added 11/20/13 17:07",#N/A,6/6/13 18:08
brewstercountytx.com,,,,County,,Texas,"Brewster County, TX -- Note added 12/4/13 19:10",http://brewstercountytx.com/,6/6/13 18:08
brgov.com,,,,Local,,Louisiana,"Baton Rouge, LA -- Note added 8/24/15 13:59",http://brgov.com/,6/6/13 18:08
bridgecitytex.com,,,,Local,,Texas,"Bridge City, TX -- Note added 12/4/13 19:09",http://www.bridgecitytex.com/,6/6/13 18:08
bridgeportwv.com,,,,Local,,West Virginia,"City of Bridgeport, WV -- Note added 7/24/14 5:22",http://bridgeportwv.com/,6/6/13 18:08
bridgetonmo.com,,,,Local,,Missouri,"City of Bridgeton, MO. -- Note added 9/4/15 14:34",http://bridgetonmo.com/,6/6/13 18:08
bridgevilleboro.com,,,,Local,,Pennsylvania,"Borough of Bridgeville, PA -- Note added 7/1/14 18:01",http://bridgevilleboro.com/,6/6/13 18:08
bridgewatersd.com,,,,Local,,South Dakota,"City of Bridgewater, SD -- Note added 7/17/14 5:12",http://bridgewatersd.com/,6/6/13 18:08
briellenj.com,,,,Local,,New Jersey,"Borough of Brielle, NJ -- Note added 6/12/13 18:08",http://briellenj.com/,6/6/13 18:08
brigantinebeachnj.com,,,,Local,,New Jersey,"brigantine beach, nj -- Note added 9/15/15 19:00",http://brigantinebeachnj.com/,6/6/13 18:08
brightontwp.com,,,,Local,,Michigan,"brighton township, mi -- Note added 9/2/15 20:17",http://brightontwp.com/,6/6/13 18:08
BrightonWI.com,,,,Local,,Wisconsin,"Town of Brighton, WI -- Note added 7/25/14 5:21",http://brightonwi.com/,6/6/13 18:08
bristolsd.com,,,,Local,,South Dakota,"City of Bristol, SD -- Note added 7/17/14 5:13",http://www.bristolsd.com/,6/6/13 18:08
bristoltownship.com,,,,Local,,Ohio,"Bristol Township, Trumbull County, OH -- Note added 3/10/14 16:46",http://www.bristoltownship.com/,6/6/13 18:08
brockwaytownship.govoffice.com,,,,Local,,Minnesota,"Township of Brockway, MN -- Note added 3/20/14 17:38",http://www.brockwaytownship.govoffice.com/,6/6/13 18:09
brookfieldny.com,,,,Local,,New York,"Town of Brookfield, NY -- Note added 11/20/13 17:10",#N/A,6/6/13 18:08
brookhavenboro.com,,,,Local,,Pennsylvania,"Borough of Brookhaven, PA -- Note added 7/1/14 18:10",http://brookhavenboro.com/,6/6/13 18:08
brookhavenms.com,,,,Local,,Mississippi,"Brookhaven, MS -- Note added 7/8/14 13:07",http://brookhavenms.com/,6/6/13 18:08
brooklawn-nj.com,,,,Local,,New Jersey,"Borough of Brooklawn, NJ -- Note added 8/18/14 17:42",http://www.brooklawn-nj.com/,6/6/13 18:08
brooklinevt.com,,,,Local,,Vermont,"Town of Brookline, VT -- Note added 8/13/14 5:31",http://brooklinevt.com/,6/6/13 18:08
brooksga.com,,,,Local,,Georgia,"Brooks, Ga -- Note added 8/25/15 14:13",http://brooksga.com/,6/6/13 18:08
brookvilleohio.com,,,,Local,,Ohio,"City of Brookeville, OH -- Note added 3/10/14 16:50",http://brookvilleohio.com/,6/6/13 18:08
brookwoodalabama.com,,,,Local,,Alabama,"Town of Brookwood, AL -- Note added 6/12/13 17:20",http://brookwoodalabama.com/,6/6/13 18:08
brooten.govoffice.com,,,,Local,,Minnesota,"City of Brooten, MN -- Note added 3/20/14 17:38",http://www.brooten.govoffice.com/,6/6/13 18:09
broussardla.com,,,,Local,,Louisiana,"City of Broussard, LA -- Note added 8/24/15 14:00",http://www.broussardla.com/,6/6/13 18:08
browerville.govoffice.com,,,,Local,,Minnesota,"City of Browerville, MN -- Note added 3/20/14 17:39",http://www.browerville.govoffice.com/,6/6/13 18:09
browningmontana.com,,,,Local,,Montana,"Town of Browning, MT -- Note added 11/22/13 12:38",http://browningmontana.com/,6/6/13 18:08
brunswickco.com,,,,County,,Virginia,"Brunswick County, VA -- Note added 6/6/14 13:47",http://www.brunswickco.com/,6/6/13 18:08
brushcolo.com,,,,Local,,Colorado,"City of Brush, CO -- Note added 7/11/14 5:21",http://brushcolo.com/,6/6/13 18:08
bruslyla.com,,,,Local,,Louisiana,"Town of Brusly, LA -- Note added 11/20/13 17:14",http://bruslyla.com/,6/6/13 18:08
bsi-vt.com/castleton,,,,Local,,,See historical snapshot at: http://web.archive.org/web/20130526210110/http://www.bsi-vt.com/castleton/  -- Note added 8/18/14 18:18,#N/A,8/18/14 18:18
bucoks.com,,,,County,,Kansas,"Butler County, KS -- Note added 6/30/14 6:26",http://www.bucoks.com/,6/6/13 18:08
buenavistanj.com,,,,Local,,New Jersey,"buena vista township, NJ -- Note added 9/15/15 19:00",http://www.buenavistanj.com/,6/6/13 18:08
buenavistatribe.com,,,,Native Sovereign Nation / Tribal,,California,"Buena Vista Me-Wuk Indian Tribe, CA -- Note added 6/12/13 16:07",#N/A,6/6/13 18:08
buffalocenteriowa.com,,,,Local,,Iowa,"City of Buffalo Center, IA -- Note added 8/13/14 16:53",http://www.buffalocenteriowa.com/,6/6/13 18:09
buffalocounty.com,,,,County,,Wisconsin,"Buffalo County, WI -- Note added 7/19/13 17:14",http://www.buffalocounty.com/,6/6/13 18:08
buffalooklahoma.com,,,,Local,,Oklahoma,"Town of Buffalo, OK -- Note added 9/22/15 19:09",http://buffalooklahoma.com/,6/6/13 18:08
buffalotownship.com,,,,Local,,Pennsylvania,"Buffalo Township, Butler County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
bullheadcity.com,,,,Local,,Arizona,"Bullhead City, AZ -- Note added 12/11/13 13:51",http://www.bullheadcity.com/,6/6/13 18:08
burkecountynd.com,,,,County,,North Dakota,"Burke County, ND -- Note added 7/18/13 17:25",http://burkecountynd.com/,6/6/13 18:08
burleighco.com,,,,County,,North Dakota,"Burleigh County, ND -- Note added 7/18/13 17:25",http://burleighco.com/,6/6/13 18:08
burlesontx.com,,,,Local,,Texas,"City of Burleson, TX -- Note added 3/3/15 6:50",http://burlesontx.com/,6/6/13 18:08
burlingtoncolo.com,,,,Local,,Colorado,"City of Burlington, CO -- Note added 7/11/14 5:22",http://burlingtoncolo.com/,6/6/13 18:08
burnettcounty.com,,,,County,,Wisconsin,"Burnett County, WI -- Note added 7/25/14 5:26",http://burnettcounty.com/,6/6/13 18:08
burnettown.com,,,,Local,,South Carolina,"Burnettown, South Carolina -- Note added 8/28/15 13:19",http://burnettown.com/,6/6/13 18:08
burnsvillems.com,,,,Local,,Mississippi,"City of Burnsville, MS -- Note added 7/8/14 13:07",http://burnsvillems.com/,6/6/13 18:08
bushkilltownship.com,,,,Local,,Pennsylvania,"Bushkill Township, Northampton County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
butlerborough.com,,,,Local,,New Jersey,"Borough of Butler, NJ -- Note added 9/15/15 19:02",http://butlerborough.com/,6/6/13 18:08
butlertownship.com,,,,Local,,Ohio,"Butler Township, Montgomery County, OH -- Note added 3/10/14 16:52",http://butlertownship.com/,6/6/13 18:08
buttscountyga.com,,,,County,,Georgia,"Butts County, GA -- Note added 11/20/13 17:16",http://buttscountyga.com/,11/20/13 17:15
buxtonnd.com,,,,Local,,North Dakota,"City of Buxton, ND -- Note added 7/18/14 5:25",http://buxtonnd.com/,6/6/13 18:08
buyctbonds.com,,,,State,,Connecticut,State of Connecticut Bonds -- Note added 6/27/13 19:52,http://buyctbonds.com/,6/27/13 19:52
bwhnj.com,,,,Local,,New Jersey,"Borough of Woodbury Heights, NJ -- Note added 9/15/15 19:02",http://bwhnj.com/,6/6/13 18:08
byronga.com,,,,Local,,Georgia,"Byron, Ga -- Note added 8/25/15 14:18",http://www.byronga.com/index.cfm,6/6/13 18:08
byronmn.com,,,,Local,,Minnesota,"City of Byron, MN -- Note added 3/24/15 2:07",http://www.byronmn.com/,6/6/13 18:08
byronny.com,,,,Local,,New York,"Town of Byron, NY -- Note added 6/17/15 16:47",http://byronny.com/,6/6/13 18:08
c3gov.com,,,,Local,,Colorado,"Commerce City, CO -- Note added 6/6/13 18:09",http://c3gov.com/,6/6/13 18:09
caldwell-nj.com,,,,Local,,New Jersey,"caldwell, nj -- Note added 9/15/15 19:08",http://caldwell-nj.com/,6/6/13 18:08
caledoniawi.com,,,,Local,,Wisconsin,"Village of Caledonia, WI -- Note added 7/25/14 5:26",http://www.caledoniawi.com/default.aspx,6/6/13 18:08
californiacity.com,,,,Local,,California,municipal website -- Note added 3/5/15 21:30,http://californiacity.com/,6/6/13 18:08
calipatria.com,,,,Local,,California,Calipatria municipal website -- Note added 3/5/15 22:08,http://www.calipatria.com,6/6/13 18:08
calmaria.com,,,,Local,,Iowa,"Calmar, Ia -- Note added 8/25/15 20:02",http://www.calmaria.com/,6/6/13 18:08
calottery.com,,,,Local,,California,California lottery -- Note added 6/12/13 14:05,#N/A,6/6/13 18:08
calstrs.com,,,,State,,California,California State Teachers Retirement System -- Note added 3/9/15 15:17,http://www.calstrs.com/,6/6/13 18:08
camdencounty.com,,,,County,,New Jersey,"camden county, nj -- Note added 9/15/15 19:09",http://www.camdencounty.com/,6/6/13 18:08
camdentoncity.com,,,,Local,,Missouri,"City of Camdenton, MO -- Note added 9/24/15 14:23",http://camdentoncity.com/,6/6/13 18:08
camdentownshipmn.com,,,,Local,,Minnesota,"Camden Township, MN -- Note added 3/24/15 2:10",http://www.camdentownshipmn.com/Home.php,6/6/13 18:08
cameron-mo.com,,,,Local,,Missouri,"City of Cameron, MO. -- Note added 9/24/15 14:26",http://cameron-mo.com/,6/6/13 18:08
cameronmo.com,,,,Local,,Missouri,"City of Cameron, MO -- Note added 6/6/13 18:09",http://cameronmo.com/,6/6/13 18:09
campbellsport.govoffice.com,,,,Local,,Wisconsin,"Village of Campbellsport, WI -- Note added 3/20/14 17:45",http://www.campbellsport.govoffice.com/,6/6/13 18:09
campbellsville.com,,,,Local,,Kentucky,"campbellsville, Ky -- Note added 8/27/15 16:13",http://www.campbellsville.com/,6/6/13 18:08
camphillborough.com,,,,Local,,Pennsylvania,"Borough of Camp Hill, PA -- Note added 7/1/14 19:06",http://www.camphillborough.com,6/6/13 18:08
camptontownship.com,,,,Local,,Illinois,"Campton Township, IL -- Note added 7/1/14 19:20",http://camptontownship.com/,6/6/13 18:08
canby.govoffice.com,,,,Local,,Minnesota,"City of Canby, MN -- Note added 3/20/14 17:45",http://www.canby.govoffice.com/,6/6/13 18:09
candond.com/city_government,,,,Local,,North Dakota,"City of Cando, ND -- Note added 7/19/13 12:53",http://www.candond.com/city_government/city_government.htm,6/6/13 18:08
canistotasd.com,,,,Local,,South Dakota,"City of Canistota, SD n  -- Note added 7/17/14 5:14",http://www.canistotasd.com/,6/6/13 18:08
canton-georgia.com,,,,Local,,Georgia,"City of Canton, Ga -- Note added 8/25/15 14:22",http://canton-georgia.com/,6/6/13 18:08
cantonnc.com,,,,Local,,North Carolina,"canton, nc -- Note added 9/11/15 18:56",http://cantonnc.com/,6/6/13 18:08
canyon-tx.com,,,,Local,,Texas,"City of Canyon, TX -- Note added 3/4/15 6:39",http://canyon-tx.com/,6/6/13 18:08
canyontx.com,,,,Local,,Texas,"City of Canyon, TX -- Note added 6/6/13 18:09",http://canyontx.com/,6/6/13 18:09
capeelizabeth.com,,,,Local,,Maine,"cape elizabeth, me -- Note added 8/27/15 18:04",http://capeelizabeth.com/,6/6/13 18:08
capemaycity.com,,,,Local,,New Jersey,"City of Cape May, NJ -- Note added 9/15/15 19:10",http://capemaycity.com/,6/6/13 18:08
capitolheightsmd.com,,,,Local,,Maryland,"Town of Capitol Heights, MD -- Note added 3/20/14 17:47",http://capitolheightsmd.com/,6/6/13 18:08
capmembers.com,U.S. Air Force Auxiliary,,Redirect,Federal,,,"redirects to https://www.gocivilairpatrol.com/. -DPM 11/15/2022. Civil Air Patrol, US Air Force Auxiliary -- Note added 6/14/13 18:46",#N/A,6/6/13 18:08
carboncounty.com,,,,County,,Pennsylvania,"Carbon County, PA -- Note added 7/1/14 19:17",http://carboncounty.com/cc_home.asp,6/6/13 18:08
carbonwy.com,,,,County,,Wyoming,"Carbon County, WY -- Note added 6/6/13 18:09",http://carbonwy.com/,6/6/13 18:09
carmichaelpark.com,,,,Local,,California,"Carmichael Recreation and Park District highlights parks & recreational nopportunities in Carmichael, CA. -- Note added 3/9/15 16:12",#N/A,6/6/13 18:08
carnegieborough.com,,,,Local,,Pennsylvania," Borough of Carnegie, PA -- Note added 7/1/14 19:23",http://carnegieborough.com/,6/6/13 18:08
carogalakeny.com,,,,Local,,New York,"Town of Caroga Lake, NY -- Note added 6/17/15 16:51",http://carogalakeny.com/,6/6/13 18:09
carringtonnd.com,,,,Local,,North Dakota,"City of Carrington, ND -- Note added 7/19/13 12:55",http://www.carringtonnd.com/,6/6/13 18:08
carrollcountyga.com,,,,County,,Georgia,"Carroll County, Ga -- Note added 8/25/15 14:22",http://carrollcountyga.com/,6/6/13 18:08
carsonia.com,,,,Local,,Iowa,"City of Carson, Ia -- Note added 8/25/15 20:03",http://carsonia.com/,6/6/13 18:08
carthagetexas.com,,,,Local,,Texas,"City of Carthage, TX -- Note added 3/4/15 6:41",http://carthagetexas.us/,6/6/13 18:08
caruthersvillecity.com,,,,Local,,Missouri,"City of Caruthersville, MO. -- Note added 9/24/15 14:35",http://caruthersvillecity.com/,6/6/13 18:08
caryillinois.com,,,,Local,,Illinois,"Village of Cary, IL -- Note added 7/1/14 19:23",http://caryillinois.com/,6/6/13 18:08
cascadetwp.com,,,,Local,,Michigan,"cascade township, mi -- Note added 9/2/15 20:28",http://cascadetwp.com/,6/6/13 18:08
casscounty.com,,,,County,,Missouri,Cass County of Missouri -- Note added 9/24/15 15:09,http://casscounty.com/,6/6/13 18:08
casselton.com/city,,,,Local,,North Dakota,"City of Casselton, ND -- Note added 7/18/14 5:27",http://casselton.com/city,6/6/13 18:08
castileny.com,,,,Local,,New York,"Town and Village of Castile, NY -- Note added 6/17/15 16:53",http://castileny.com/,6/6/13 18:08
